lado_rebatimento, lado_arremesso, peso_jogador, altura_jogador, pais_origem
Direito, Direito, 86.26, 182.88, USA
Esquerdo, Esquerdo, 77.18, 185.42, Venezuela
Direito, Direito, 99.88, 187.96, Cuba
Direito, Esquerdo, 88.53, 185.42, USA
Direito, Direito, 90.8, 190.5, USA
Direito, Direito, 83.99, 190.5, USA
Esquerdo, Esquerdo, 77.18, 187.96, USA
Direito, Direito, 83.99, 187.96, USA
Esquerdo, Esquerdo, 83.99, 185.42, USA
Direito, Direito, 80.81, 177.8, D.R.
Direito, Direito, 79.45, 185.42, USA
Esquerdo, Esquerdo, 81.72, 182.88, USA
Direito, , 81.72, 193.04, USA
Direito, Direito, 79.45, 180.34, D.R.
Direito, Direito, 90.8, 187.96, USA
Direito, Direito, 108.96, 195.58, USA
Direito, Direito, 88.98, 185.42, USA
Esquerdo, Esquerdo, 81.27, 180.34, USA
Direito, , 79.45, 182.88, USA
Esquerdo, Esquerdo, 79.45, 182.88, USA
Esquerdo, Direito, 83.99, 182.88, USA
Esquerdo, Esquerdo, 83.99, 185.42, USA
Esquerdo, Esquerdo, 81.72, 180.34, D.R.
Esquerdo, Esquerdo, 90.8, 190.5, USA
Esquerdo, Esquerdo, 77.18, 180.34, USA
Direito, Direito, 84.9, 185.42, USA
Direito, Direito, 83.99, 185.42, P.R.
Direito, Direito, 79.45, 175.26, USA
Direito, Direito, 79.45, 182.88, USA
Direito, , 68.1, 182.88, D.R.
Direito, Esquerdo, 93.07, 187.96, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 81.72, 200.66, Germany
Esquerdo, Esquerdo, 79.45, 180.34, USA
Direito, Direito, 83.99, 190.5, USA
Direito, Esquerdo, 79.45, 182.88, USA
Esquerdo, Esquerdo, 81.72, 180.34, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 95.34, 187.96, USA
Direito, Direito, 90.35, 182.88, USA
Direito, Direito, 83.99, 187.96, P.R.
Direito, Esquerdo, 77.18, 180.34, USA
Direito, Direito, 79.45, 187.96, United Kingdom
Direito, Direito, 77.18, 180.34, P.R.
Esquerdo, Direito, 90.8, 190.5, USA
Direito, Direito, 77.18, 185.42, D.R.
Direito, Direito, 81.72, 187.96, USA
Direito, Direito, 93.07, 190.5, USA
Direito, Direito, 72.64, 182.88, USA
Direito, Direito, 77.18, 182.88, USA
Direito, Direito, 81.72, 190.5, USA
Direito, Direito, 97.61, 195.58, USA
Direito, Direito, 88.53, 180.34, USA
Direito, Direito, 77.18, 182.88, USA
Direito, Esquerdo, 81.72, 187.96, USA
Direito, Direito, 90.8, 190.5, USA
Direito, , 77.18, 185.42, D.R.
Direito, Direito, 83.99, 182.88, P.R.
Direito, Direito, 83.99, 193.04, USA
Esquerdo, Esquerdo, 95.34, 190.5, USA
Direito, Direito, 86.26, 187.96, USA
Direito, Esquerdo, 90.8, 190.5, USA
Direito, Direito, 81.72, 182.88, Japan
Direito, Direito, 113.5, 200.66, USA
Direito, Esquerdo, 95.34, 193.04, USA
Direito, , 79.45, 177.8, USA
Direito, Direito, 74.91, 177.8, USA
Direito, Direito, 70.37, 180.34, D.R.
Direito, Direito, 95.34, 185.42, USA
Direito, Direito, 99.88, 193.04, USA
Direito, , 83.99, 182.88, CAN
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 86.26, 180.34, USA
Esquerdo, Direito, 77.18, 182.88, USA
Esquerdo, Esquerdo, 72.64, 177.8, Mexico
Esquerdo, Esquerdo, 88.53, 193.04, USA
Direito, Direito, 83.99, 190.5, D.R.
Direito, , 90.8, 187.96, USA
Direito, Direito, 79.45, 187.96, P.R.
Esquerdo, Direito, 95.34, 198.12, USA
Esquerdo, Esquerdo, 77.18, 175.26, USA
Direito, Direito, 86.26, 185.42, USA
Direito, , 72.64, 180.34, D.R.
Direito, Direito, 79.45, 187.96, Panama
Direito, Esquerdo, 81.72, 182.88, USA
Direito, Direito, 93.07, 185.42, USA
Direito, Direito, 81.72, 182.88, P.R.
Direito, Direito, 99.88, 198.12, USA
Direito, Direito, 90.8, 180.34, USA
Direito, Esquerdo, 88.53, 185.42, USA
Direito, Direito, 83.99, 193.04, USA
Esquerdo, Esquerdo, 81.72, 182.88, USA
Direito, Direito, 113.5, 182.88, Venezuela
Direito, Direito, 93.07, 190.5, USA
Direito, Direito, 83.99, 190.5, USA
Direito, Direito, 83.99, 185.42, Venezuela
Direito, Direito, 86.26, 182.88, USA
Direito, Direito, 86.26, 190.5, USA
Direito, Direito, 81.72, 180.34, USA
Direito, Direito, 102.15, 190.5, USA
Direito, Direito, 83.99, 195.58, USA
Direito, Direito, 88.53, 182.88, USA
Direito, Direito, 93.07, 193.04, USA
Direito, Direito, 95.34, 185.42, USA
Direito, Direito, 79.45, 175.26, USA
Esquerdo, Esquerdo, 72.64, 182.88, USA
Direito, Direito, 79.45, 182.88, USA
Esquerdo, Esquerdo, 88.53, 195.58, USA
Direito, Direito, 81.72, 190.5, USA
Direito, Direito, 88.53, 193.04, USA
Esquerdo, Direito, 97.61, 190.5, USA
Esquerdo, Direito, 88.53, 185.42, CAN
Direito, Direito, 97.61, 187.96, USA
Direito, Direito, 63.56, 177.8, Venezuela
Direito, Direito, 81.72, 180.34, USA
Direito, , 74.91, 182.88, USA
Direito, Direito, 93.07, 190.5, USA
Direito, Direito, 83.99, 190.5, USA
Direito, Direito, 86.26, 182.88, USA
Direito, Direito, 83.99, 187.96, USA
Direito, Direito, 90.8, 187.96, USA
Esquerdo, Esquerdo, 81.72, 185.42, USA
Direito, Direito, 86.26, 185.42, USA
Esquerdo, Esquerdo, 81.72, 185.42, USA
Direito, Esquerdo, 88.53, 182.88, USA
Direito, Direito, 97.61, 185.42, USA
Direito, Direito, 97.61, 200.66, USA
Direito, Esquerdo, 83.99, 182.88, USA
Direito, Direito, 97.61, 187.96, USA
Direito, Direito, 88.53, 185.42, USA
Direito, Direito, 88.53, 187.96, USA
Direito, Direito, 81.72, 187.96, USA
Direito, Esquerdo, 74.91, 177.8, Mexico
Direito, Direito, 93.07, 190.5, USA
Direito, Esquerdo, 93.07, 193.04, USA
Direito, Direito, 90.8, 187.96, USA
Esquerdo, , 95.34, 193.04, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 90.8, 187.96, USA
Esquerdo, Esquerdo, 83.99, 180.34, Mexico
Direito, , 70.37, 175.26, D.R.
Direito, Direito, 79.45, 182.88, USA
Direito, Esquerdo, 74.91, 175.26, USA
Esquerdo, Esquerdo, 86.26, 170.18, USA
Esquerdo, Direito, 88.53, 182.88, USA
Esquerdo, Esquerdo, 97.61, 182.88, USA
Direito, Direito, 90.8, 187.96, Venezuela
Direito, Direito, 83.99, 185.42, USA
Esquerdo, Direito, 90.8, 190.5, USA
Direito, Esquerdo, 95.34, 187.96, USA
Direito, Direito, 86.26, 180.34, D.R.
Esquerdo, Direito, 70.37, 177.8, D.R.
Direito, Direito, 83.99, 182.88, USA
Direito, , 77.18, 177.8, USA
Direito, Direito, 97.61, 198.12, USA
Direito, Direito, 81.72, 185.42, USA
Direito, Esquerdo, 83.99, 185.42, USA
Direito, Direito, 93.07, 177.8, USA
Direito, Direito, 83.99, 190.5, USA
Esquerdo, Esquerdo, 83.99, 187.96, USA
Direito, Direito, 93.07, 187.96, USA
Esquerdo, Esquerdo, 88.53, 182.88, USA
Direito, , 83.99, 180.34, USA
Direito, , 72.64, 175.26, Mexico
Direito, Direito, 88.53, 182.88, USA
Direito, Direito, 93.07, 175.26, P.R.
Esquerdo, Esquerdo, 83.99, 190.5, USA
Direito, Esquerdo, 90.8, 187.96, USA
Direito, Direito, 83.99, 187.96, USA
Direito, Direito, 99.88, 195.58, USA
Direito, Direito, 81.72, 185.42, USA
Direito, Esquerdo, 102.15, 185.42, USA
Direito, Direito, 90.8, 187.96, USA
Direito, Direito, 70.37, 190.5, USA
Direito, Direito, 74.91, 170.18, USA
Direito, Direito, 81.72, 182.88, USA
Direito, , 90.8, 180.34, USA
Direito, Direito, 90.8, 187.96, USA
Esquerdo, Esquerdo, 81.72, 177.8, Belize
Esquerdo, Direito, 83.99, 187.96, USA
Direito, Direito, 77.18, 182.88, Venezuela
Direito, , 81.72, 187.96, P.R.
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 88.53, 187.96, USA
Direito, Direito, 83.99, 193.04, USA
Direito, Direito, 93.07, 190.5, USA
Direito, Direito, 93.07, 187.96, USA
Direito, Direito, 102.15, 187.96, USA
Direito, Esquerdo, 86.26, 182.88, USA
Direito, Direito, 86.26, 187.96, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 90.8, 187.96, USA
Direito, Direito, 81.72, 177.8, USA
Esquerdo, Esquerdo, 88.53, 187.96, USA
Direito, Direito, 95.34, 190.5, USA
Esquerdo, Esquerdo, 90.8, 193.04, USA
Esquerdo, Esquerdo, 88.53, 185.42, Mexico
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 97.61, 195.58, USA
Direito, Direito, 102.15, 198.12, USA
Direito, Direito, 88.53, 190.5, USA
Direito, Direito, 86.26, 185.42, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 93.07, 190.5, USA
Direito, Esquerdo, 86.26, 187.96, CAN
Direito, Esquerdo, 83.99, 187.96, USA
Direito, Direito, 90.8, 187.96, USA
Esquerdo, Esquerdo, 90.8, 190.5, USA
Direito, Direito, 90.8, 185.42, USA
Direito, Direito, 81.72, 187.96, D.R.
Direito, Direito, 90.8, 187.96, USA
Direito, Direito, 81.72, 185.42, P.R.
Direito, Direito, 99.88, 198.12, USA
Direito, Direito, 95.34, 182.88, USA
Direito, Direito, 83.99, 193.04, Mexico
Direito, Direito, 84.44, 182.88, Mexico
Direito, Direito, 90.8, 177.8, P.R.
Direito, Direito, 90.8, 187.96, USA
Esquerdo, Esquerdo, 83.99, 177.8, CAN
Direito, Direito, 93.98, 193.04, USA
Direito, Direito, 72.64, 182.88, D.R.
Esquerdo, Esquerdo, 99.88, 187.96, USA
Direito, , 79.45, 180.34, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 81.72, 182.88, USA
Esquerdo, Esquerdo, 97.61, 190.5, USA
Direito, , 88.53, 175.26, USA
Direito, Direito, 81.72, 177.8, D.R.
Direito, Direito, 93.07, 193.04, USA
Direito, Direito, 86.26, 185.42, USA
Direito, Esquerdo, 74.91, 185.42, USA
Direito, Direito, 79.45, 185.42, Mexico
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 88.53, 195.58, USA
Direito, Direito, 99.88, 193.04, P.R.
Direito, Direito, 86.26, 187.96, USA
Direito, Direito, 70.37, 177.8, D.R.
Direito, Direito, 95.34, 187.96, USA
Esquerdo, Esquerdo, 90.8, 187.96, USA
Esquerdo, , 95.34, 198.12, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Esquerdo, 113.5, 193.04, USA
Esquerdo, Esquerdo, 77.18, 187.96, USA
Direito, Direito, 106.24, 205.74, USA
Direito, Direito, 74.91, 180.34, USA
Direito, Direito, 98.97, 195.58, USA
Direito, Direito, 93.07, 187.96, USA
Direito, Direito, 79.45, 185.42, USA
Esquerdo, Direito, 79.45, 187.96, CAN
Direito, Direito, 79.45, 180.34, USA
Esquerdo, Esquerdo, 81.72, 185.42, USA
Direito, Direito, 102.15, 195.58, USA
Direito, Direito, 81.72, 193.04, USA
Esquerdo, Esquerdo, 86.26, 187.96, USA
Direito, Direito, 99.88, 193.04, USA
Direito, , 83.99, 180.34, D.R.
Direito, Direito, 95.34, 180.34, USA
Direito, Direito, 90.8, 185.42, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 81.72, 182.88, D.R.
Direito, Direito, 81.72, 177.8, P.R.
Esquerdo, Esquerdo, 90.8, 190.5, USA
Esquerdo, Esquerdo, 86.26, 190.5, USA
Direito, Direito, 86.26, 193.04, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Esquerdo, 74.91, 180.34, USA
Esquerdo, Esquerdo, 90.8, 193.04, USA
Direito, Direito, 93.07, 195.58, USA
Direito, Direito, 90.8, 187.96, USA
Direito, Direito, 79.45, 177.8, P.R.
Direito, Direito, 88.53, 190.5, USA
Direito, Direito, 95.34, 195.58, USA
Direito, , 83.99, 182.88, USA
Direito, Esquerdo, 83.99, 180.34, USA
Esquerdo, Esquerdo, 81.72, 182.88, USA
Direito, Direito, 90.8, 187.96, USA
Direito, Direito, 90.8, 185.42, USA
Direito, Direito, 111.23, 200.66, USA
Direito, Direito, 90.8, 187.96, USA
Direito, Direito, 93.07, 190.5, USA
Direito, , 74.91, 175.26, USA
Direito, Direito, 86.26, 182.88, USA
Direito, Direito, 83.99, 187.96, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 77.18, 182.88, USA
Direito, Direito, 97.61, 193.04, USA
Direito, Direito, 81.72, 182.88, USA
Esquerdo, Esquerdo, 81.72, 182.88, D.R.
Direito, Direito, 90.8, 187.96, USA
Direito, Direito, 97.61, 190.5, USA
Direito, Direito, 86.26, 182.88, D.R.
Direito, Direito, 90.8, 187.96, USA
Direito, Direito, 86.26, 182.88, USA
Direito, Direito, 77.18, 182.88, USA
Direito, , 72.64, 175.26, USA
Direito, Direito, 90.8, 195.58, USA
Direito, Direito, 93.07, 185.42, USA
Direito, Direito, 79.45, 177.8, USA
Direito, Direito, 86.26, 193.04, USA
Direito, , 72.64, 182.88, D.R.
Direito, , 77.18, 175.26, USA
Direito, Direito, 90.8, 190.5, USA
Direito, Direito, 95.34, 198.12, D.R.
Esquerdo, Esquerdo, 88.53, 185.42, USA
Esquerdo, , 88.53, 187.96, USA
Direito, Esquerdo, 95.34, 193.04, USA
Direito, Direito, 72.64, 180.34, D.R.
Direito, Direito, 79.45, 175.26, D.R.
Direito, Direito, 74.91, 175.26, USA
Direito, Direito, 95.34, 185.42, D.R.
Direito, Esquerdo, 99.88, 200.66, CAN
Direito, Esquerdo, 81.72, 182.88, USA
Direito, Esquerdo, 97.61, 182.88, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 88.53, 185.42, USA
Direito, Direito, 79.45, 185.42, USA
Direito, Direito, 102.15, 203.2, USA
Direito, Direito, 88.53, 193.04, USA
Direito, Direito, 72.64, 185.42, D.R.
Direito, Direito, 83.99, 180.34, D.R.
Direito, Esquerdo, 81.72, 175.26, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 99.88, 190.5, USA
Direito, Direito, 91.71, 182.88, USA
Direito, Direito, 83.99, 190.5, USA
Direito, Direito, 75.82, 182.88, USA
Direito, Esquerdo, 83.99, 177.8, USA
Direito, Direito, 77.18, 187.96, USA
Direito, Direito, 83.99, 187.96, USA
Direito, Direito, 77.18, 177.8, D.R.
Direito, Direito, 88.53, 187.96, USA
Direito, Esquerdo, 83.99, 190.5, Australia
Esquerdo, Esquerdo, 106.69, 208.28, USA
Direito, Direito, 83.99, 187.96, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Esquerdo, 90.8, 175.26, CAN
Direito, Esquerdo, 95.34, 193.04, USA
Direito, Direito, 102.15, 193.04, USA
Direito, Direito, 93.07, 187.96, USA
Esquerdo, Esquerdo, 79.45, 180.34, USA
Direito, Direito, 102.15, 190.5, USA
Direito, Direito, 102.15, 182.88, USA
Direito, Direito, 81.72, 187.96, USA
Direito, Direito, 77.18, 185.42, Venezuela
Direito, , 72.64, 177.8, Russia
Direito, Direito, 104.42, 193.04, USA
Direito, Direito, 79.45, 190.5, USA
Direito, Esquerdo, 83.99, 187.96, USA
Direito, Direito, 93.07, 187.96, USA
Direito, Direito, 93.07, 190.5, USA
Esquerdo, Esquerdo, 90.8, 187.96, USA
Direito, Direito, 86.26, 187.96, Cuba
Esquerdo, Esquerdo, 90.8, 185.42, USA
Direito, Direito, 88.53, 187.96, USA
Direito, Esquerdo, 74.91, 172.72, USA
Direito, Direito, 86.26, 187.96, USA
Direito, Direito, 79.0, 187.96, D.R.
Direito, Direito, 93.07, 185.42, USA
Esquerdo, Esquerdo, 81.72, 185.42, D.R.
Direito, Direito, 102.15, 190.5, USA
Direito, Direito, 90.8, 185.42, USA
Esquerdo, , 81.72, 177.8, USA
Esquerdo, Esquerdo, 83.99, 185.42, USA
Direito, Direito, 97.61, 187.96, USA
Direito, Direito, 102.15, 193.04, CAN
Direito, Direito, 86.26, 182.88, USA
Direito, Direito, 81.72, 175.26, USA
Direito, Direito, 88.53, 185.42, USA
Direito, , 70.37, 180.34, USA
Direito, Direito, 88.53, 190.5, USA
Esquerdo, Esquerdo, 83.99, 190.5, USA
Direito, Direito, 95.34, 190.5, USA
Direito, Direito, 81.72, 185.42, USA
Direito, Direito, 86.26, 180.34, USA
Direito, Direito, 72.64, 182.88, D.R.
Direito, Direito, 86.26, 187.96, USA
Direito, Esquerdo, 79.45, 185.42, CAN
Direito, Direito, 95.34, 190.5, USA
Esquerdo, Esquerdo, 88.53, 185.42, USA
Direito, Direito, 83.99, 187.96, P.R.
Direito, , 79.45, 180.34, USA
Direito, Esquerdo, 81.72, 182.88, USA
Direito, Direito, 93.07, 190.5, USA
Direito, Direito, 77.18, 182.88, USA
Esquerdo, Esquerdo, 99.88, 187.96, USA
Direito, Direito, 88.53, 190.5, USA
Esquerdo, Direito, 88.53, 187.96, USA
Esquerdo, Direito, 102.15, 198.12, USA
Direito, Direito, 88.53, 190.5, USA
Direito, Direito, 81.72, 175.26, USA
Direito, Direito, 79.45, 167.64, USA
Direito, Direito, 95.34, 187.96, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 77.18, 185.42, USA
Direito, Direito, 83.99, 182.88, USA
Esquerdo, Direito, 88.53, 190.5, USA
Esquerdo, Esquerdo, 93.07, 187.96, USA
Direito, Direito, 90.8, 190.5, USA
Esquerdo, Esquerdo, 77.18, 180.34, USA
Direito, Direito, 70.37, 180.34, USA
Esquerdo, Esquerdo, 81.72, 187.96, USA
Direito, Direito, 83.99, 187.96, USA
Direito, Direito, 81.72, 177.8, USA
Direito, Direito, 90.8, 187.96, USA
Direito, Direito, 90.8, 190.5, USA
Direito, Direito, 93.98, 185.42, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 97.61, 190.5, USA
Direito, Direito, 90.8, 187.96, USA
Direito, Direito, 90.8, 190.5, USA
Direito, Direito, 99.88, 200.66, USA
Direito, Direito, 79.45, 187.96, USA
Direito, , 83.99, 187.96, P.R.
Direito, Direito, 90.8, 190.5, USA
Direito, Direito, 72.64, 180.34, D.R.
Direito, Direito, 90.8, 190.5, USA
Direito, Direito, 102.15, 198.12, USA
Direito, Esquerdo, 81.72, 180.34, USA
Direito, Esquerdo, 99.88, 180.34, USA
Esquerdo, Esquerdo, 86.26, 187.96, USA
Direito, Direito, 86.26, 187.96, USA
Esquerdo, Esquerdo, 83.99, 185.42, USA
Direito, Direito, 93.07, 187.96, USA
Direito, Direito, 88.53, 195.58, USA
Direito, Direito, 86.26, 190.5, USA
Direito, Direito, 79.45, 185.42, Panama
Direito, Esquerdo, 99.88, 195.58, USA
Esquerdo, Esquerdo, 88.53, 193.04, USA
Direito, , 81.72, 185.42, USA
Direito, Direito, 74.91, 175.26, USA
Direito, Direito, 93.07, 182.88, USA
Direito, Direito, 97.61, 187.96, D.R.
Esquerdo, Esquerdo, 83.99, 190.5, USA
Esquerdo, Esquerdo, 90.8, 185.42, USA
Esquerdo, Esquerdo, 86.26, 195.58, USA
Direito, Direito, 83.99, 193.04, USA
Direito, Direito, 86.26, 182.88, USA
Esquerdo, Esquerdo, 99.88, 190.5, USA
Direito, Esquerdo, 99.88, 190.5, Mexico
Esquerdo, Esquerdo, 83.99, 187.96, USA
Direito, Direito, 86.26, 185.42, D.R.
Direito, Direito, 86.26, 187.96, USA
Direito, , 79.45, 177.8, P.R.
Esquerdo, Esquerdo, 83.99, 185.42, USA
Direito, , 81.72, 187.96, Venezuela
Direito, Direito, 83.99, 190.5, P.R.
Direito, Direito, 90.8, 187.96, USA
Direito, Direito, 95.34, 203.2, USA
Direito, Direito, 68.1, 177.8, D.R.
Direito, Direito, 99.88, 195.58, USA
Direito, Direito, 86.26, 190.5, USA
Esquerdo, Esquerdo, 90.8, 187.96, USA
Direito, Direito, 77.18, 180.34, D.R.
Esquerdo, Direito, 93.07, 185.42, D.R.
Direito, Direito, 95.34, 187.96, Mexico
Direito, , 86.26, 177.8, USA
Direito, Esquerdo, 74.91, 180.34, USA
Direito, Direito, 90.8, 182.88, USA
Direito, , 86.26, 180.34, USA
Esquerdo, Esquerdo, 86.26, 182.88, USA
Direito, Direito, 90.8, 185.42, USA
Direito, Direito, 93.07, 190.5, USA
Direito, , 88.53, 180.34, USA
Direito, Direito, 79.45, 182.88, USA
Esquerdo, Direito, 88.53, 187.96, USA
Direito, Direito, 90.8, 190.5, USA
Esquerdo, Esquerdo, 79.45, 185.42, USA
Direito, Direito, 95.34, 187.96, USA
Esquerdo, Esquerdo, 72.64, 175.26, USA
Direito, , 79.45, 187.96, USA
Direito, Direito, 81.72, 182.88, Cuba
Direito, Direito, 83.99, 195.58, USA
Direito, Esquerdo, 77.18, 175.26, USA
Esquerdo, Esquerdo, 90.8, 190.5, USA
Direito, Direito, 81.72, 187.96, USA
Direito, Direito, 90.8, 193.04, USA
Direito, Direito, 86.26, 187.96, USA
Direito, Direito, 97.61, 193.04, Panama
Esquerdo, Esquerdo, 102.15, 203.2, Australia
Direito, Direito, 97.61, 190.5, USA
Direito, Direito, 90.8, 190.5, USA
Direito, Direito, 79.45, 185.42, USA
Direito, Direito, 77.18, 182.88, Venezuela
Esquerdo, Esquerdo, 93.07, 195.58, USA
Esquerdo, Direito, 83.99, 177.8, USA
Direito, Direito, 89.89, 187.96, USA
Esquerdo, Esquerdo, 86.26, 185.42, USA
Direito, Direito, 97.61, 195.58, USA
Esquerdo, Esquerdo, 72.64, 190.5, Venezuela
Direito, Direito, 86.26, 195.58, USA
Esquerdo, Direito, 86.26, 187.96, USA
Direito, Direito, 90.8, 190.5, USA
Direito, Direito, 99.88, 190.5, USA
Esquerdo, Esquerdo, 79.45, 193.04, USA
Direito, Esquerdo, 83.99, 182.88, USA
Direito, Direito, 97.61, 190.5, Afghanistan
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 77.18, 177.8, USA
Direito, , 81.72, 185.42, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 93.07, 195.58, USA
Esquerdo, Esquerdo, 79.45, 182.88, USA
Direito, Direito, 92.16, 187.96, USA
Direito, Direito, 97.61, 190.5, USA
Esquerdo, Esquerdo, 86.26, 182.88, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 79.45, 182.88, USA
Esquerdo, Direito, 95.34, 195.58, USA
Direito, Direito, 86.26, 195.58, USA
Direito, , 77.18, 185.42, D.R.
Esquerdo, Esquerdo, 88.53, 185.42, United Kingdom
Direito, Direito, 99.88, 198.12, USA
Direito, Esquerdo, 81.72, 175.26, USA
Direito, Direito, 86.26, 195.58, Venezuela
Direito, Esquerdo, 99.88, 193.04, USA
Direito, Direito, 83.99, 190.5, USA
Direito, Direito, 107.6, 200.66, P.R.
Direito, Direito, 83.99, 182.88, USA
Direito, Esquerdo, 79.45, 180.34, USA
Direito, Direito, 74.91, 170.18, Venezuela
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 86.26, 182.88, USA
Esquerdo, Esquerdo, 72.64, 185.42, P.R.
Direito, Direito, 80.81, 182.88, Australia
Direito, Direito, 96.7, 185.42, USA
Direito, Direito, 96.25, 190.5, USA
Esquerdo, Esquerdo, 83.99, 180.34, CAN
Direito, Direito, 78.09, 182.88, USA
Esquerdo, Direito, 88.53, 182.88, USA
Direito, Direito, 90.8, 190.5, USA
Esquerdo, Direito, 97.61, 190.5, USA
Direito, Direito, 102.15, 190.5, USA
Direito, , 83.99, 187.96, USA
Direito, Direito, 97.61, 193.04, USA
Direito, Direito, 83.99, 180.34, USA
Direito, Esquerdo, 86.26, 182.88, USA
Direito, Direito, 93.07, 195.58, USA
Direito, Esquerdo, 95.34, 185.42, USA
Direito, Direito, 88.53, 182.88, USA
Direito, Direito, 95.34, 193.04, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Esquerdo, 90.8, 185.42, USA
Esquerdo, Esquerdo, 89.89, 198.12, USA
Esquerdo, Esquerdo, 70.37, 187.96, D.R.
Direito, , 82.17, 182.88, USA
Direito, , 104.42, 200.66, USA
Direito, Direito, 86.26, 198.12, USA
Direito, Direito, 93.07, 195.58, USA
Direito, Direito, 108.96, 187.96, USA
Direito, Direito, 93.07, 193.04, USA
Direito, , 80.81, 182.88, USA
Esquerdo, Esquerdo, 86.26, 190.5, USA
Direito, Direito, 93.07, 193.04, USA
Direito, Esquerdo, 90.8, 190.5, USA
Esquerdo, Esquerdo, 88.53, 190.5, USA
Direito, Direito, 79.45, 180.34, USA
Direito, Direito, 90.8, 185.42, USA
Direito, , 88.53, 195.58, USA
Direito, Direito, 86.26, 185.42, USA
Esquerdo, Esquerdo, 88.53, 193.04, Panama
Direito, , 95.34, 193.04, USA
Direito, Direito, 72.64, 180.34, D.R.
Direito, Direito, 83.08, 185.42, USA
Direito, Direito, 91.71, 180.34, D.R.
Direito, Direito, 99.88, 185.42, USA
