lado_rebatimento, lado_arremesso, peso_jogador, altura_jogador, pais_origem
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 77.18, 175.26, USA
Direito, Direito, 77.18, 177.8, USA
Direito, Direito, 83.99, 190.5, USA
Direito, Direito, 83.99, 187.96, USA
Direito, Direito, 71.28, 177.8, P.R.
Esquerdo, Esquerdo, 90.8, 187.96, USA
Direito, Direito, 68.1, 175.26, Mexico
Direito, Direito, 83.99, 180.34, USA
Direito, Direito, 74.91, 177.8, USA
Direito, None, 79.45, 180.34, USA
Direito, Direito, 93.07, 195.58, USA
Direito, Direito, 84.44, 187.96, D.R.
Direito, Direito, 93.07, 187.96, USA
Direito, Direito, 74.91, 177.8, USA
Direito, Direito, 83.99, 177.8, USA
Direito, Direito, 88.53, 187.96, USA
Esquerdo, Esquerdo, 81.72, 182.88, USA
Direito, Direito, 86.71, 180.34, USA
Direito, Direito, 72.64, 180.34, P.R.
Direito, Esquerdo, 79.45, 190.5, USA
Direito, Direito, 81.72, 175.26, USA
Esquerdo, Esquerdo, 77.18, 185.42, USA
Direito, Direito, 86.26, 187.96, USA
Direito, Direito, 90.8, 190.5, USA
Direito, Direito, 81.72, 185.42, USA
Direito, Direito, 88.53, 187.96, USA
Direito, Direito, 93.07, 190.5, USA
Direito, Direito, 97.61, 193.04, USA
Direito, Direito, 74.91, 177.8, P.R.
Direito, Direito, 97.61, 200.66, USA
Direito, Direito, 79.45, 180.34, USA
Direito, Direito, 81.72, 187.96, USA
Direito, Direito, 77.18, 193.04, USA
Direito, Esquerdo, 79.45, 180.34, USA
Direito, Direito, 82.63, 187.96, USA
Direito, Direito, 77.18, 175.26, USA
Direito, Direito, 88.53, 182.88, USA
Esquerdo, Esquerdo, 83.99, 180.34, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 83.99, 177.8, USA
Direito, Esquerdo, 74.91, 177.8, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 95.34, 187.96, USA
Esquerdo, Esquerdo, 90.8, 190.5, USA
Direito, Direito, 79.45, 177.8, P.R.
Direito, Direito, 72.19, 177.8, D.R.
Direito, Direito, 79.45, 187.96, USA
Direito, Esquerdo, 93.07, 182.88, USA
Direito, Direito, 95.34, 187.96, USA
Esquerdo, Esquerdo, 79.45, 177.8, USA
Direito, Direito, 70.37, 177.8, D.R.
Direito, Direito, 90.8, 195.58, USA
Esquerdo, Esquerdo, 77.18, 185.42, USA
Direito, Direito, 97.61, 193.04, USA
Direito, Direito, 74.91, 175.26, USA
Direito, Direito, 86.26, 193.04, USA
Direito, Direito, 74.91, 180.34, USA
Direito, Direito, 83.08, 180.34, USA
Direito, Direito, 106.69, 193.04, USA
Direito, Esquerdo, 77.18, 182.88, USA
Direito, Direito, 86.26, 190.5, USA
Direito, Direito, 80.81, 177.8, USA
Direito, Esquerdo, 77.18, 185.42, USA
Direito, Esquerdo, 95.34, 182.88, USA
Direito, Direito, 81.72, 193.04, USA
Esquerdo, Direito, 86.26, 182.88, USA
Direito, Esquerdo, 83.99, 182.88, USA
Direito, Direito, 88.53, 187.96, USA
Esquerdo, Esquerdo, 80.81, 177.8, USA
Direito, Direito, 81.72, 180.34, USA
Direito, Direito, 77.18, 177.8, USA
Direito, Direito, 77.18, 175.26, USA
Direito, Esquerdo, 84.9, 180.34, USA
Esquerdo, Esquerdo, 74.91, 177.8, USA
Direito, Esquerdo, 90.8, 193.04, USA
Direito, Direito, 74.91, 180.34, USA
Direito, Esquerdo, 83.99, 185.42, USA
Direito, Esquerdo, 95.34, 190.5, USA
Esquerdo, Direito, 80.81, 182.88, USA
Esquerdo, Esquerdo, 88.53, 185.42, D.R.
Direito, Direito, 99.88, 198.12, USA
Direito, Direito, 81.72, 182.88, P.R.
Direito, Direito, 85.35, 190.5, USA
Direito, Direito, 83.99, 193.04, USA
Esquerdo, Esquerdo, 81.72, 185.42, USA
Esquerdo, Esquerdo, 86.26, 187.96, USA
Direito, Direito, 68.1, 185.42, Venezuela
Direito, Direito, 79.45, 187.96, CAN
Direito, None, 83.99, 187.96, USA
Direito, Direito, 86.26, 187.96, USA
Esquerdo, Direito, 72.64, 175.26, USA
Esquerdo, Esquerdo, 79.45, 182.88, USA
Direito, Direito, 84.44, 185.42, USA
Direito, Esquerdo, 104.42, 195.58, USA
Direito, Direito, 81.72, 187.96, USA
Direito, Direito, 83.99, 190.5, USA
Direito, None, 68.1, 175.26, USA
Esquerdo, Esquerdo, 81.72, 187.96, USA
Direito, Direito, 83.99, 177.8, USA
Direito, Direito, 65.83, 177.8, Mexico
Direito, Direito, 79.45, 187.96, USA
Esquerdo, None, 83.99, 180.34, USA
Direito, Direito, 79.45, 180.34, USA
Direito, Direito, 81.72, 180.34, P.R.
Direito, Direito, 80.81, 182.88, USA
Direito, Esquerdo, 86.26, 187.96, USA
Direito, None, 77.18, 177.8, USA
Direito, Direito, 90.8, 190.5, USA
Direito, Direito, 90.8, 198.12, USA
Direito, Esquerdo, 83.99, 182.88, USA
Direito, Direito, 90.8, 190.5, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Esquerdo, 79.45, 182.88, CAN
Direito, None, 83.99, 182.88, USA
Direito, Direito, 90.8, 190.5, USA
Esquerdo, Esquerdo, 86.26, 182.88, USA
Direito, Direito, 96.25, 198.12, USA
Direito, Direito, 77.18, 180.34, P.R.
Direito, Direito, 81.72, 185.42, USA
Direito, Direito, 84.9, 180.34, V.I.
Direito, Direito, 74.91, 182.88, USA
Direito, Direito, 79.45, 185.42, USA
Direito, None, 79.45, 177.8, USA
Direito, Direito, 79.45, 190.5, USA
Direito, None, 76.27, 180.34, USA
Esquerdo, Esquerdo, 86.26, 180.34, USA
Direito, Direito, 106.69, 190.5, USA
Direito, Direito, 72.64, 180.34, Bahamas
Direito, None, 88.53, 193.04, USA
Direito, Direito, 74.91, 182.88, P.R.
Direito, Esquerdo, 79.45, 177.8, USA
Direito, None, 74.46, 182.88, USA
Direito, Direito, 83.99, 187.96, USA
Esquerdo, Esquerdo, 81.72, 185.42, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 93.07, 187.96, USA
Direito, Direito, 97.61, 190.5, USA
Direito, Direito, 79.0, 187.96, USA
Direito, Direito, 102.15, 198.12, USA
Direito, Direito, 79.45, 177.8, USA
Direito, Direito, 86.26, 187.96, USA
Direito, Direito, 77.18, 182.88, P.R.
Direito, Direito, 81.72, 182.88, USA
Esquerdo, Esquerdo, 74.91, 175.26, P.R.
Direito, None, 77.18, 187.96, USA
Esquerdo, Esquerdo, 72.64, 177.8, USA
Direito, Esquerdo, 86.26, 182.88, USA
Direito, Esquerdo, 95.34, 193.04, USA
Direito, Direito, 81.72, 180.34, USA
Direito, Direito, 81.72, 180.34, USA
Direito, Direito, 95.34, 190.5, USA
Esquerdo, Direito, 81.72, 182.88, USA
Direito, Direito, 86.26, 187.96, USA
Direito, Direito, 97.61, 187.96, USA
Esquerdo, Esquerdo, 81.72, 187.96, USA
Direito, Direito, 96.7, 187.96, USA
Direito, Direito, 97.61, 190.5, USA
Direito, Direito, 79.45, 177.8, USA
Direito, Direito, 74.91, 180.34, Bahamas
Esquerdo, Esquerdo, 93.07, 185.42, USA
Direito, Direito, 99.88, 193.04, USA
Esquerdo, Esquerdo, 90.8, 190.5, USA
Direito, Direito, 88.53, 182.88, USA
Direito, Direito, 93.07, 190.5, USA
Esquerdo, Esquerdo, 76.27, 182.88, USA
Direito, Direito, 88.53, 187.96, USA
Esquerdo, Esquerdo, 92.16, 187.96, USA
Esquerdo, Esquerdo, 88.08, 190.5, USA
Direito, Direito, 77.18, 180.34, USA
Esquerdo, Esquerdo, 83.99, 180.34, USA
Direito, Direito, 93.07, 190.5, USA
Direito, Direito, 77.18, 182.88, USA
Direito, Direito, 86.26, 182.88, USA
Direito, None, 83.99, 187.96, USA
Direito, Direito, 74.91, 182.88, USA
Direito, None, 65.83, 170.18, P.R.
Direito, Direito, 89.44, 185.42, USA
Esquerdo, Esquerdo, 81.72, 175.26, USA
Direito, None, 73.09, 182.88, USA
Direito, Esquerdo, 81.72, 182.88, USA
Esquerdo, Esquerdo, 88.53, 182.88, USA
Direito, Esquerdo, 88.53, 187.96, USA
Direito, Direito, 86.26, 185.42, P.R.
Direito, Esquerdo, 77.18, 182.88, USA
Direito, Direito, 93.07, 187.96, USA
Direito, Direito, 77.18, 182.88, USA
Direito, Direito, 95.34, 193.04, USA
Direito, Direito, 83.99, 187.96, USA
Direito, Direito, 81.72, 180.34, USA
Esquerdo, Esquerdo, 88.53, 193.04, USA
Direito, Direito, 88.53, 180.34, USA
Direito, Direito, 77.18, 180.34, Mexico
Esquerdo, Esquerdo, 77.18, 185.42, USA
Direito, Direito, 88.53, 190.5, USA
Direito, Direito, 81.72, 177.8, USA
Direito, Direito, 68.1, 175.26, Mexico
Direito, Direito, 93.07, 187.96, USA
Direito, Esquerdo, 86.26, 187.96, USA
Direito, Esquerdo, 93.07, 187.96, USA
Direito, Direito, 74.91, 177.8, USA
Esquerdo, Esquerdo, 81.72, 187.96, USA
Esquerdo, Esquerdo, 88.53, 182.88, USA
Direito, Direito, 79.45, 185.42, USA
Direito, Direito, 97.61, 187.96, USA
Esquerdo, Esquerdo, 84.9, 193.04, USA
Direito, Direito, 81.72, 193.04, USA
Direito, Direito, 86.26, 185.42, USA
Direito, Direito, 82.63, 195.58, USA
Direito, Direito, 88.53, 187.96, USA
Esquerdo, Esquerdo, 83.99, 180.34, USA
Direito, Direito, 77.18, 182.88, USA
Direito, Esquerdo, 88.53, 187.96, USA
Direito, Esquerdo, 86.26, 177.8, USA
Direito, Direito, 79.45, 187.96, P.R.
Direito, Direito, 93.07, 187.96, USA
Esquerdo, Direito, 86.26, 187.96, USA
Direito, Direito, 80.81, 177.8, Cuba
Direito, Direito, 83.08, 185.42, USA
Direito, None, 77.18, 180.34, USA
Esquerdo, Esquerdo, 81.72, 182.88, USA
Esquerdo, Esquerdo, 81.72, 182.88, USA
Esquerdo, Esquerdo, 86.26, 182.88, USA
Direito, Direito, 88.53, 190.5, USA
Direito, Direito, 83.99, 187.96, USA
Direito, Direito, 79.45, 177.8, Colombia
Direito, Direito, 90.8, 193.04, USA
Direito, Direito, 93.07, 193.04, USA
Direito, Esquerdo, 86.26, 190.5, USA
Direito, Direito, 99.88, 200.66, USA
Esquerdo, Esquerdo, 79.45, 187.96, P.R.
Direito, Direito, 86.26, 187.96, USA
Direito, Direito, 77.18, 180.34, USA
Esquerdo, Esquerdo, 88.53, 190.5, USA
Direito, Direito, 83.99, 185.42, USA
Direito, None, 74.91, 180.34, USA
Esquerdo, None, 79.45, 175.26, USA
Direito, Direito, 88.53, 187.96, USA
Direito, Direito, 90.8, 182.88, USA
Direito, Direito, 90.8, 187.96, USA
Direito, Direito, 79.45, 180.34, USA
Esquerdo, Esquerdo, 81.72, 177.8, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 86.26, 182.88, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 70.37, 180.34, Mexico
Direito, Direito, 90.8, 187.96, USA
Esquerdo, Direito, 77.18, 180.34, USA
Direito, Direito, 77.18, 180.34, D.R.
Esquerdo, Esquerdo, 79.45, 182.88, D.R.
Direito, Direito, 83.99, 185.42, P.R.
Esquerdo, Esquerdo, 81.72, 182.88, USA
Direito, Direito, 83.99, 182.88, Mexico
Direito, Direito, 93.07, 187.96, USA
Direito, Direito, 81.72, 190.5, USA
Esquerdo, Esquerdo, 81.72, 175.26, USA
Direito, None, 72.64, 182.88, D.R.
Direito, Direito, 81.72, 185.42, USA
Direito, Direito, 90.8, 190.5, USA
Direito, Direito, 81.72, 180.34, USA
Direito, Direito, 86.26, 185.42, USA
Direito, Direito, 86.26, 190.5, USA
Esquerdo, Esquerdo, 83.99, 185.42, USA
Direito, Direito, 83.99, 195.58, USA
Direito, Direito, 86.26, 190.5, USA
Direito, Esquerdo, 77.18, 182.88, USA
Esquerdo, Esquerdo, 86.26, 182.88, USA
Direito, Direito, 88.53, 185.42, USA
Direito, Direito, 74.91, 187.96, USA
Direito, None, 81.27, 180.34, USA
Esquerdo, Esquerdo, 83.99, 185.42, USA
Esquerdo, Esquerdo, 93.07, 187.96, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 81.72, 180.34, USA
Direito, Esquerdo, 88.53, 187.96, USA
Direito, Direito, 90.8, 190.5, USA
Direito, Esquerdo, 79.45, 182.88, USA
Direito, Direito, 74.91, 185.42, D.R.
Direito, Esquerdo, 86.26, 185.42, USA
Direito, Direito, 83.99, 185.42, USA
Esquerdo, None, 86.26, 190.5, USA
Esquerdo, None, 86.26, 187.96, USA
Direito, None, 77.18, 182.88, USA
Direito, None, 83.99, 187.96, USA
Direito, Direito, 81.72, 190.5, CAN
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 74.91, 177.8, P.R.
Direito, Direito, 83.99, 185.42, USA
Esquerdo, Esquerdo, 83.99, 187.96, USA
Direito, None, 83.99, 185.42, USA
Direito, Direito, 83.99, 190.5, USA
Direito, Esquerdo, 79.45, 190.5, USA
Direito, Direito, 81.72, 190.5, USA
Direito, Direito, 79.45, 190.5, USA
Direito, Direito, 79.45, 180.34, P.R.
Direito, Direito, 87.17, 185.42, D.R.
Direito, Esquerdo, 74.91, 177.8, USA
Direito, Direito, 81.72, 185.42, USA
Direito, Esquerdo, 81.72, 180.34, USA
Direito, Direito, 86.26, 190.5, USA
Direito, Direito, 97.61, 198.12, USA
Direito, Direito, 97.61, 187.96, USA
Direito, Direito, 97.61, 190.5, USA
Direito, Direito, 93.07, 187.96, USA
Direito, None, 74.46, 177.8, USA
Direito, None, 88.53, 187.96, USA
Direito, Direito, 86.26, 185.42, USA
Esquerdo, Esquerdo, 74.0, 175.26, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 86.26, 190.5, USA
Direito, Esquerdo, 81.72, 182.88, USA
Direito, Esquerdo, 89.44, 185.42, USA
Esquerdo, Esquerdo, 88.53, 187.96, USA
Esquerdo, Esquerdo, 90.8, 193.04, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Esquerdo, 74.91, 175.26, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Esquerdo, 79.45, 182.88, USA
Esquerdo, Esquerdo, 90.8, 198.12, USA
Direito, Esquerdo, 81.72, 185.42, USA
Direito, Direito, 74.91, 180.34, USA
Esquerdo, Esquerdo, 78.54, 177.8, Venezuela
Esquerdo, Esquerdo, 77.18, 182.88, USA
Direito, Direito, 81.72, 185.42, USA
Direito, Direito, 79.45, 187.96, USA
Direito, Esquerdo, 81.72, 190.5, USA
Direito, None, 72.64, 182.88, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 86.26, 187.96, USA
Direito, None, 83.99, 187.96, USA
Esquerdo, Esquerdo, 83.99, 187.96, USA
Direito, Direito, 90.8, 187.96, USA
Direito, Direito, 86.26, 190.5, USA
Direito, Direito, 72.64, 177.8, USA
Direito, Direito, 84.9, 177.8, P.R.
Esquerdo, Esquerdo, 79.45, 182.88, V.I.
Direito, None, 79.45, 177.8, USA
Direito, Direito, 88.53, 187.96, USA
Direito, Direito, 86.26, 193.04, USA
Direito, None, 83.99, 185.42, USA
Esquerdo, Direito, 83.99, 180.34, USA
Direito, Esquerdo, 81.72, 185.42, USA
Direito, Direito, 88.53, 193.04, USA
Direito, Direito, 86.26, 182.88, USA
Esquerdo, Esquerdo, 88.53, 187.96, USA
Esquerdo, Esquerdo, 85.35, 180.34, USA
Esquerdo, None, 81.72, 180.34, USA
Direito, Direito, 90.8, 187.96, USA
Esquerdo, None, 90.8, 182.88, USA
Direito, Direito, 72.64, 177.8, USA
Direito, Esquerdo, 81.72, 185.42, USA
Direito, Direito, 102.15, 193.04, USA
Direito, None, 86.26, 180.34, USA
Esquerdo, Esquerdo, 102.15, 187.96, USA
Esquerdo, None, 79.45, 180.34, USA
Esquerdo, Esquerdo, 104.42, 200.66, USA
Direito, Direito, 88.53, 185.42, USA
Esquerdo, Direito, 88.53, 190.5, USA
Direito, Direito, 90.8, 190.5, USA
Esquerdo, Esquerdo, 74.91, 180.34, USA
Direito, Direito, 81.72, 187.96, USA
Direito, Direito, 77.18, 195.58, USA
Direito, Direito, 90.8, 185.42, USA
Direito, Esquerdo, 95.34, 198.12, USA
Esquerdo, Esquerdo, 81.72, 180.34, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 81.72, 187.96, USA
Direito, Direito, 79.45, 180.34, USA
Direito, Direito, 88.53, 185.42, USA
Direito, None, 88.53, 185.42, USA
Direito, None, 83.99, 185.42, USA
Direito, Direito, 95.34, 193.04, USA
Direito, None, 93.07, 187.96, USA
Esquerdo, Esquerdo, 79.45, 185.42, USA
Direito, Direito, 93.07, 190.5, USA
Direito, Direito, 71.73, 180.34, D.R.
Esquerdo, None, 79.45, 180.34, USA
Direito, Direito, 102.15, 193.04, USA
Esquerdo, Esquerdo, 73.09, 180.34, USA
Esquerdo, Esquerdo, 79.45, 182.88, USA
Direito, Direito, 90.8, 185.42, USA
Direito, Direito, 74.91, 180.34, USA
Direito, Esquerdo, 79.45, 185.42, USA
Direito, Direito, 69.46, 185.42, D.R.
Direito, Direito, 70.37, 177.8, Germany
Direito, Direito, 97.61, 193.04, USA
Direito, Direito, 81.27, 187.96, CAN
Esquerdo, Direito, 77.18, 180.34, USA
Direito, Direito, 87.17, 180.34, USA
Direito, Direito, 81.72, 185.42, USA
Direito, None, 88.53, 185.42, CAN
Esquerdo, Esquerdo, 83.99, 185.42, USA
Esquerdo, Esquerdo, 83.99, 180.34, USA
Esquerdo, Esquerdo, 79.45, 180.34, USA
Direito, Direito, 79.45, 185.42, USA
Esquerdo, Esquerdo, 79.45, 190.5, USA
Direito, None, 81.72, 180.34, USA
Direito, Direito, 74.91, 187.96, USA
Esquerdo, Direito, 77.18, 182.88, USA
Direito, Esquerdo, 88.53, 185.42, USA
Direito, Direito, 93.07, 193.04, USA
Esquerdo, Esquerdo, 90.8, 190.5, USA
Direito, Direito, 88.53, 195.58, USA
Direito, Esquerdo, 86.26, 193.04, USA
Esquerdo, Esquerdo, 83.99, 187.96, USA
Direito, Direito, 90.8, 190.5, USA
Esquerdo, Esquerdo, 83.99, 182.88, USA
Direito, Direito, 77.18, 180.34, USA
Direito, Direito, 104.42, 198.12, USA
Esquerdo, Esquerdo, 81.72, 187.96, Panama
Esquerdo, Direito, 83.99, 187.96, USA
Direito, Direito, 87.62, 185.42, USA
Direito, Esquerdo, 81.72, 182.88, USA
Direito, Direito, 93.07, 200.66, USA
Direito, None, 81.72, 187.96, USA
Direito, Direito, 81.72, 190.5, USA
Direito, Direito, 104.42, 200.66, USA
Direito, Direito, 93.07, 193.04, USA
Direito, Direito, 81.72, 185.42, USA
Direito, Direito, 86.26, 182.88, USA
Esquerdo, Esquerdo, 83.08, 182.88, USA
Esquerdo, Esquerdo, 81.72, 182.88, USA
Direito, Direito, 79.45, 190.5, USA
Direito, Direito, 86.26, 182.88, USA
Direito, Direito, 88.53, 187.96, USA
Direito, Direito, 79.45, 187.96, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 90.8, 182.88, USA
Direito, Direito, 88.53, 182.88, USA
Esquerdo, None, 83.99, 187.96, Mexico
Direito, Direito, 88.53, 185.42, USA
Direito, Esquerdo, 83.99, 182.88, USA
Direito, Direito, 86.26, 190.5, USA
Esquerdo, Esquerdo, 86.26, 195.58, USA
Esquerdo, Esquerdo, 83.99, 180.34, USA
Direito, Esquerdo, 86.26, 182.88, USA
Direito, Direito, 77.18, 175.26, USA
Direito, None, 74.91, 182.88, USA
Esquerdo, Direito, 81.72, 187.96, USA
Direito, Direito, 77.18, 187.96, USA
Esquerdo, Esquerdo, 83.99, 187.96, USA
Direito, Direito, 90.8, 193.04, USA
Direito, Direito, 81.72, 190.5, USA
Direito, Esquerdo, 83.99, 180.34, USA
Direito, Direito, 81.72, 185.42, USA
Direito, None, 77.18, 182.88, D.R.
Direito, None, 86.26, 185.42, USA
Direito, Direito, 88.53, 182.88, USA
Direito, Direito, 90.8, 187.96, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 90.8, 195.58, USA
Direito, Direito, 88.53, 195.58, D.R.
Direito, Direito, 81.72, 195.58, USA
Direito, Direito, 81.72, 182.88, Mexico
Direito, Direito, 79.45, 187.96, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 88.53, 193.04, USA
Esquerdo, Esquerdo, 86.26, 195.58, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 79.45, 190.5, USA
Esquerdo, Esquerdo, 90.8, 193.04, USA
Direito, Direito, 79.45, 180.34, USA
Direito, Direito, 86.26, 187.96, USA
Direito, Direito, 88.53, 187.96, USA
Direito, Direito, 88.53, 180.34, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 93.07, 187.96, USA
Esquerdo, Direito, 88.53, 185.42, USA
Direito, Direito, 81.72, 182.88, USA
Esquerdo, Esquerdo, 81.72, 187.96, Cuba
Direito, Direito, 93.07, 190.5, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 95.34, 193.04, USA
Direito, Direito, 88.53, 182.88, USA
Direito, Direito, 86.26, 187.96, USA
Direito, Direito, 97.61, 187.96, USA
Direito, Direito, 90.8, 195.58, USA
Direito, Direito, 77.18, 180.34, USA
Direito, Direito, 93.07, 195.58, USA
Direito, Direito, 72.64, 180.34, D.R.
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 93.07, 187.96, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 88.53, 187.96, USA
Direito, Direito, 95.34, 195.58, USA
Esquerdo, Esquerdo, 83.99, 185.42, USA
Direito, Direito, 77.18, 182.88, Venezuela
Esquerdo, Esquerdo, 77.18, 177.8, USA
Direito, Direito, 95.34, 195.58, USA
Direito, Direito, 83.99, 180.34, USA
Direito, None, 77.18, 177.8, Panama
Direito, Direito, 79.45, 180.34, USA
Direito, None, 79.45, 180.34, USA
Direito, Direito, 86.26, 187.96, USA
Direito, Direito, 74.91, 182.88, USA
Direito, Esquerdo, 95.34, 187.96, USA
Direito, Direito, 90.8, 193.04, USA
Direito, Esquerdo, 81.72, 182.88, USA
Direito, Direito, 86.26, 187.96, USA
Direito, Esquerdo, 81.72, 182.88, USA
Direito, None, 77.18, 177.8, USA
Direito, None, 72.64, 180.34, D.R.
Direito, None, 86.26, 190.5, USA
Direito, Direito, 93.07, 195.58, USA
Direito, Direito, 88.53, 185.42, USA
Direito, Direito, 77.18, 182.88, D.R.
Direito, Direito, 82.63, 180.34, Venezuela
Direito, Direito, 86.26, 185.42, USA
Direito, Direito, 93.07, 193.04, USA
Direito, None, 81.72, 185.42, USA
Direito, Direito, 83.99, 182.88, USA
Esquerdo, Esquerdo, 95.34, 190.5, USA
Direito, Esquerdo, 88.53, 187.96, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 77.18, 180.34, D.R.
Direito, Direito, 70.37, 177.8, D.R.
Esquerdo, Direito, 90.8, 190.5, USA
Direito, Direito, 83.99, 180.34, USA
Esquerdo, Esquerdo, 88.53, 190.5, USA
Direito, Direito, 81.72, 190.5, USA
Esquerdo, Esquerdo, 93.07, 190.5, USA
Direito, Direito, 102.15, 195.58, USA
Direito, Direito, 81.72, 180.34, USA
Direito, Direito, 81.72, 182.88, USA
Esquerdo, Esquerdo, 72.64, 180.34, USA
Direito, Esquerdo, 90.8, 187.96, USA
Direito, Direito, 95.34, 193.04, USA
Direito, Direito, 77.18, 182.88, USA
Direito, Direito, 102.15, 195.58, USA
Direito, Esquerdo, 79.45, 185.42, USA
Direito, Direito, 72.64, 185.42, Nicaragua
Direito, Direito, 83.99, 187.96, USA
Direito, Direito, 102.15, 195.58, USA
Direito, Direito, 81.72, 185.42, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 86.26, 195.58, USA
Direito, Direito, 88.53, 185.42, USA
Direito, Direito, 79.45, 185.42, CAN
Direito, Direito, 86.26, 182.88, Mexico
Direito, Direito, 93.07, 190.5, USA
Direito, Direito, 77.18, 180.34, USA
Direito, Esquerdo, 74.91, 170.18, CAN
Direito, Direito, 90.8, 193.04, USA
Direito, Direito, 88.53, 193.04, USA
Esquerdo, None, 86.26, 185.42, USA
Direito, Direito, 88.53, 185.42, USA
Esquerdo, Esquerdo, 86.26, 187.96, USA
Direito, Direito, 74.0, 172.72, USA
Direito, Direito, 90.8, 187.96, USA
Direito, Esquerdo, 97.61, 200.66, USA
Esquerdo, Esquerdo, 79.45, 182.88, USA
Direito, Direito, 72.64, 172.72, D.R.
Direito, Direito, 79.45, 185.42, USA
Esquerdo, Esquerdo, 86.26, 190.5, USA
Direito, None, 78.09, 175.26, USA
Direito, None, 86.26, 187.96, USA
Direito, Direito, 83.99, 180.34, Mexico
Esquerdo, Esquerdo, 79.45, 177.8, USA
Direito, Direito, 83.99, 180.34, USA
Direito, Direito, 83.99, 180.34, USA
Direito, None, 97.61, 190.5, USA
Esquerdo, Esquerdo, 88.53, 182.88, USA
Direito, Direito, 73.55, 180.34, P.R.
Esquerdo, None, 88.53, 185.42, USA
Direito, Esquerdo, 81.72, 182.88, USA
Direito, Esquerdo, 93.07, 187.96, USA
Direito, Direito, 83.99, 187.96, USA
Direito, Direito, 77.18, 177.8, D.R.
Direito, Direito, 88.53, 187.96, USA
Esquerdo, Esquerdo, 81.72, 190.5, P.R.
Direito, Direito, 97.61, 190.5, USA
Esquerdo, Direito, 81.72, 180.34, USA
Esquerdo, Esquerdo, 88.53, 190.5, USA
Direito, Direito, 90.8, 190.5, USA
Direito, Direito, 86.26, 187.96, USA
Direito, Esquerdo, 81.72, 185.42, USA
Esquerdo, Esquerdo, 79.45, 187.96, USA
Direito, Direito, 83.99, 193.04, USA
Direito, Direito, 88.53, 190.5, USA
Esquerdo, Esquerdo, 93.07, 187.96, USA
Direito, Direito, 95.34, 193.04, USA
Direito, Direito, 90.8, 187.96, USA
Esquerdo, Esquerdo, 86.26, 185.42, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 95.34, 195.58, CAN
Esquerdo, Esquerdo, 95.34, 195.58, USA
Direito, Direito, 86.26, 190.5, USA
Esquerdo, Direito, 88.53, 187.96, USA
Direito, Direito, 81.72, 187.96, USA
Direito, Direito, 95.34, 190.5, USA
